,f (Hz),spec (norm.),phase (rad),shear (Hz)
416,136450500556173.53,0.5504438263406175,3.5476445355164796,1000000000000
417,136511679644048.94,0.5435780208301161,3.623222549307041,1000000000000
418,136572858731924.36,0.5367277684064915,3.6996184587349057,1000000000000
419,136634037819799.78,0.5298946505665434,3.7768329473513673,1000000000000
420,136695216907675.19,0.5230802221067858,3.854866699869982,1000000000000
421,136756395995550.61,0.5162860106565661,3.933720402175063,1000000000000
422,136817575083426.03,0.5095135162347908,4.013394741330003,1000000000000
423,136878754171301.44,0.5027642108302739,4.093890405585754,1000000000000
424,136939933259176.86,0.49603953800573786,4.175208084389345,1000000000000
425,137001112347052.28,0.489340912525486,4.257348468392176,1000000000000
426,137062291434927.69,0.482669720006686,4.340312249458525,1000000000000
427,137123470522803.11,0.47602731659424036,4.424100120674043,1000000000000
428,137184649610678.53,0.4694150286591902,4.5087127763540655,1000000000000
429,137245828698553.95,0.4628341525205367,4.594150912052128,1000000000000
430,137307007786429.38,0.456285954190396,4.680415224568385,1000000000000
431,137368186874304.78,0.44977166914235756,4.767506411958021,1000000000000
432,137429365962180.2,0.4432925021028896,4.8554251735397695,1000000000000
433,137490545050055.62,0.4368496268656538,4.944172209904228,1000000000000
434,137551724137931.03,0.4304441861285151,5.033748222922348,1000000000000
435,137612903225806.45,0.42407729135306077,5.124153915753942,1000000000000
436,137674082313681.88,0.4177500226464264,5.215389992855982,1000000000000
437,137735261401557.28,0.4114634286651641,5.307457159991108,1000000000000
438,137796440489432.7,0.4052185265409155,5.400356124236127,1000000000000
439,137857619577308.12,0.39901630182763725,5.494087593990307,1000000000000
440,137918798665183.53,0.39285770847006685,5.5886522789838935,1000000000000
441,137979977753058.95,0.3867436687931456,5.6840508902866045,1000000000000
442,138041156840934.38,0.38067507351209834,5.780284140315927,1000000000000
443,138102335928809.78,0.37465278176281896,5.877352742845624,1000000000000
444,138163515016685.2,0.3686776211522316,5.975257413014246,1000000000000
445,138224694104560.62,0.3627503878282933,6.0739988673334135,1000000000000
446,138285873192436.03,0.3568718465692406,6.173577823696331,1000000000000
447,138347052280311.45,0.35104273089172283,6.273995001386292,1000000000000
448,138408231368186.88,0.34526374317744307,6.3752511210849745,1000000000000
449,138469410456062.3,0.33953555481788417,6.4773469048809655,1000000000000
450,138530589543937.7,0.3338588063767315,6.580283076278148,1000000000000
451,138591768631813.12,0.3282341077695629,6.684060360204246,1000000000000
452,138652947719688.55,0.32266203846039726,6.788679483019097,1000000000000
453,138714126807563.97,0.31714314767464147,6.894141172523195,1000000000000
454,138775305895439.38,0.3116779546280174,7.000446157966072,1000000000000
455,138836484983314.8,0.3062669487710014,7.10759517005484,1000000000000
456,138897664071190.22,0.3009105900483435,7.215588940962471,1000000000000
457,138958843159065.62,0.2956093091731802,7.324428204336299,1000000000000
458,139020022246941.05,0.29036350791528576,7.434113695306554,1000000000000
459,139081201334816.47,0.2851735594030027,7.544646150494621,1000000000000
460,139142380422691.88,0.28003980843835413,7.656026308021563,1000000000000
461,139203559510567.3,0.27496257182486766,7.768254907516641,1000000000000
462,139264738598442.72,0.26994213870764583,7.881332690125576,1000000000000
463,139325917686318.12,0.2649787709251701,7.995260398519074,1000000000000
464,139387096774193.55,0.2600727033723688,8.110038776901348,1000000000000
465,139448275862068.97,0.25522414437446966,8.22566857101837,1000000000000
466,139509454949944.38,0.25043327607112753,8.34215052816641,1000000000000
467,139570634037819.8,0.24570025481034963,8.459485397200545,1000000000000
468,139631813125695.22,0.24102521155174175,8.577673928542925,1000000000000
469,139692992213570.62,0.2364082522785646,8.696716874191294,1000000000000
470,139754171301446.05,0.23184945841812543,8.816614987727519,1000000000000
471,139815350389321.47,0.2273488872700311,8.937369024325836,1000000000000
472,139876529477196.89,0.22290657244179748,9.058979740761423,1000000000000
473,139937708565072.3,0.2185225242913531,9.181447895418753,1000000000000
474,139998887652947.72,0.2141967303759475,9.30477424830017,1000000000000
475,140060066740823.14,0.20992915590700834,9.428959561034127,1000000000000
476,140121245828698.56,0.2057197442104551,9.55400459688376,1000000000000
477,140182424916573.97,0.20156841719202223,9.67991012075524,1000000000000
478,140243604004449.39,0.19747507580711798,9.80667689920635,1000000000000
479,140304783092324.81,0.19343960053478101,9.934305700454733,1000000000000
480,140365962180200.22,0.18946185185526404,10.062797294386401,1000000000000
481,140427141268075.64,0.18554167073081024,10.192152452564297,1000000000000
482,140488320355951.06,0.18167887908919417,10.322371948236515,1000000000000
483,140549499443826.47,0.1778732803095757,10.45345655634484,1000000000000
484,140610678531701.89,0.17412465971025348,10.585407053533274,1000000000000
485,140671857619577.31,0.17043278503790832,10.718224218156289,1000000000000
486,140733036707452.72,0.16679740695790718,10.851908830287352,1000000000000
487,140794215795328.12,0.16321825954527813,10.986461671727422,1000000000000
488,140855394883203.56,0.15969506077596032,11.121883526013363,1000000000000
489,140916573971078.97,0.1562275130179471,11.258175178426141,1000000000000
490,140977753058954.4,0.15281530352191836,11.395337415999727,1000000000000
491,141038932146829.8,0.14945810491103942,11.533371027528984,1000000000000
492,141100111234705.22,0.1461555756695121,11.672276803578608,1000000000000
493,141161290322580.66,0.1429073606295692,11.812055536491314,1000000000000
494,141222469410456.06,0.1397130914565535,11.952708020396111,1000000000000
495,141283648498331.47,0.13657238713173178,12.094235051217117,1000000000000
496,141344827586206.9,0.13348485443255076,12.236637426681803,1000000000000
497,141406006674082.3,0.13045008841000424,12.379915946329207,1000000000000
498,141467185761957.72,0.12746767286279437,12.524071411518813,1000000000000
499,141528364849833.16,0.12453718080801818,12.669104625438754,1000000000000
500,141589543937708.56,0.12165817494808213,12.81501639311403,1000000000000
501,141650723025583.97,0.11883020813355388,12.961807521415395,1000000000000
502,141711902113459.4,0.11605282382171495,13.109478819067562,1000000000000
503,141773081201334.8,0.11332555653054338,13.258031096657414,1000000000000
504,141834260289210.25,0.11064793228786904,13.407465166642972,1000000000000
505,141895439377085.66,0.10801946907549997,13.557781843361216,1000000000000
506,141956618464961.06,0.10543967726805388,13.708981943037061,1000000000000
507,142017797552836.5,0.10290806006631405,13.861066283791562,1000000000000
508,142078976640711.9,0.10042411392488977,14.014035685650109,1000000000000
509,142140155728587.3,0.09798732897397644,14.167890970551339,1000000000000
510,142201334816462.75,0.09559718943505277,14.322632962355328,1000000000000
511,142262513904338.16,0.0932531740303276,14.478262486851806,1000000000000
512,142323692992213.56,0.09095475638576148,14.63478037176904,1000000000000
513,142384872080089.0,0.08870140542752945,14.792187446782064,1000000000000
514,142446051167964.4,0.08649258577176702,14.950484543520846,1000000000000
515,142507230255839.8,0.08432775810745488,15.109672495579213,1000000000000
516,142568409343715.25,0.08220637957233527,15.269752138523057,1000000000000
517,142629588431590.66,0.08012790412173329,15.430724309898517,1000000000000
518,142690767519466.06,0.07809178289016508,15.592589849240897,1000000000000
519,142751946607341.5,0.07609746454565507,15.755349598082871,1000000000000
520,142813125695216.9,0.07414439563666142,15.91900439996266,1000000000000
521,142874304783092.3,0.07223202093152152,16.08355510043296,1000000000000
522,142935483870967.75,0.07035978375036356,16.24900254706915,1000000000000
523,142996662958843.16,0.06852712628941164,16.41534758947744,1000000000000
524,143057842046718.56,0.06673348993762179,16.582591079303853,1000000000000
525,143119021134594.0,0.06497831558561998,16.750733870242378,1000000000000
526,143180200222469.4,0.0632610439268942,16.91977681804315,1000000000000
527,143241379310344.8,0.06158111575120431,17.089720780521418,1000000000000
528,143302558398220.25,0.05993797223020187,17.260566617565704,1000000000000
529,143363737486095.66,0.05833105519523793,17.43231519114599,1000000000000
530,143424916573971.06,0.05675980740734375,17.60496736532266,1000000000000
531,143486095661846.5,0.05522367281939985,17.778524006254703,1000000000000
532,143547274749721.9,0.05372209683049231,17.952985982207842,1000000000000
533,143608453837597.3,0.052254526532463624,18.128354163563547,1000000000000
534,143669632925472.75,0.0508204109486928,18.304629422827155,1000000000000
535,143730812013348.16,0.04941920126512384,18.48181263463609,1000000000000
536,143791991101223.6,0.0480503510535698,18.659904675768875,1000000000000
537,143853170189099.0,0.04671331648734876,18.838906425152878,1000000000000
538,143914349276974.4,0.045407556549276196,19.018818763873373,1000000000000
539,143975528364849.84,0.04413253323208153,19.19964257518171,1000000000000
540,144036707452725.25,0.04288771173129841,19.381378744503458,1000000000000
541,144097886540600.66,0.041672560630683836,19.564028159447403,1000000000000
542,144159065628476.1,0.040486552080245056,19.747591709813715,1000000000000
543,144220244716351.5,0.03932916196693846,19.93207028760208,1000000000000
544,144281423804226.9,0.038199870078111736,20.11746478702073,1000000000000
545,144342602892102.34,0.037098160257779976,20.303776104494553,1000000000000
546,144403781979977.75,0.036023520555814724,20.4910051386733,1000000000000
547,144464961067853.16,0.034975443370128804,20.679152790440533,1000000000000
548,144526140155728.6,0.03395342558196011,20.868219962921813,1000000000000
549,144587319243604.0,0.032956968684343696,21.058207561492832,1000000000000
550,144648498331479.44,0.03198557890386693,21.249116493788527,1000000000000
551,144709677419354.84,0.03103876731582219,21.44094766971074,1000000000000
552,144770856507230.25,0.030116049952847366,21.63370200143733,1000000000000
553,144832035595105.7,0.029216947907174363,21.82738040343033,1000000000000
554,144893214682981.1,0.028340987426590913,22.021983792444072,1000000000000
555,144954393770856.5,0.02748770000422458,22.217513087534197,1000000000000
556,145015572858731.94,0.026656622462272454,22.41396921006586,1000000000000
557,145076751946607.34,0.025847297029788767,22.611353083721784,1000000000000
558,145137931034482.75,0.02505927141464626,22.80966563451135,1000000000000
559,145199110122358.2,0.024292098869799123,23.008907790778714,1000000000000
560,145260289210233.6,0.02354533825396533,23.209080483210933,1000000000000
561,145321468298109.0,0.0228185540868489,23.41018464484702,1000000000000
562,145382647385984.44,0.02211131659903311,23.612221211086073,1000000000000
563,145443826473859.84,0.02142320177666644,23.81519111969539,1000000000000
564,145505005561735.25,0.020753791401064755,24.019095310819534,1000000000000
565,145566184649610.7,0.02010267308336282,24.223934726988464,1000000000000
566,145627363737486.1,0.019469440294339273,24.429710313125646,1000000000000
567,145688542825361.5,0.018853692389540024,24.636423016557107,1000000000000
568,145749721913236.94,0.018255034629834282,24.844073787019582,1000000000000
569,145810901001112.34,0.017673078197527725,25.05266357666861,1000000000000
570,145872080088987.75,0.01710744020815886,25.262193340087624,1000000000000
571,145933259176863.2,0.016557743718111525,25.472664034296045,1000000000000
572,145994438264738.6,0.016023617728168352,25.684076618757405,1000000000000
573,146055617352614.0,0.015504697183130063,25.89643205538844,1000000000000
574,146116796440489.44,0.015000622967632275,26.109731308567195,1000000000000
575,146177975528364.84,0.014511041898282756,26.32397534514111,1000000000000
576,146239154616240.25,0.014035606712242837,26.53916513443616,1000000000000
577,146300333704115.7,0.013573976052381186,26.755301648264897,1000000000000
578,146361512791991.1,0.013125814449121389,26.97238586093462,1000000000000
579,146422691879866.5,0.012690792299103517,27.190418749256416,1000000000000
580,146483870967741.94,0.01226858584078495,27.409401292553316,1000000000000
581,146545050055617.34,0.011858877127098183,27.629334472668347,1000000000000
582,146606229143492.75,0.011461353995282546,27.850219273973675,1000000000000
583,146667408231368.2,0.011075710034010665,28.072056683378687,1000000000000
584,146728587319243.6,0.010701644547923472,28.29484769033808,1000000000000
585,146789766407119.03,0.010338862519686055,28.51859328686113,1000000000000
586,146850945494994.44,0.009987074569681734,28.74329446751914,1000000000000
587,146912124582869.84,0.00964599691344958,28.968952229454757,1000000000000
588,146973303670745.28,0.009315351316979175,29.195567572390026,1000000000000
589,147034482758620.7,0.008994865049968138,29.42314149863446,1000000000000
590,147095661846496.12,0.008684270837146272,29.651675013094334,1000000000000
591,147156840934371.53,0.008383306807774256,29.881169123280145,1000000000000
592,147218020022246.94,0.008091716443413735,30.11162483931589,1000000000000
593,147279199110122.38,0.0078092485240725245,30.343043173947144,1000000000000
594,147340378197997.78,0.007535657072821238,30.575425142549136,1000000000000
595,147401557285873.2,0.007270701298975772,30.808771763135905,1000000000000
596,147462736373748.62,0.007014145539942036,31.043084056368365,1000000000000
597,147523915461624.03,0.006765759201813237,31.2783630455624,1000000000000
598,147585094549499.44,0.00652531669880813,31.514609756697997,1000000000000
599,147646273637374.88,0.006292597391640065,31.75182521842736,1000000000000
600,147707452725250.28,0.0060673855249009515,31.990010462082907,1000000000000
601,147768631813125.7,0.005849470163542169,32.22916652168651,1000000000000
602,147829810901001.12,0.005638645128535816,32.46929443395755,1000000000000
603,147890989988876.53,0.005434708931793771,32.71039523832095,1000000000000
604,147952169076751.94,0.005237464710420594,32.95246997691635,1000000000000
605,148013348164627.38,0.005046720160376632,33.19551969460624,1000000000000
606,148074527252502.78,0.004862287469622638,33.43954543898394,1000000000000
607,148135706340378.2,0.004683983250815482,33.684548260382826,1000000000000
608,148196885428253.62,0.0045116284736246084,33.93052921188439,1000000000000
609,148258064516129.03,0.004345048396734299,34.17748934932626,1000000000000
610,148319243604004.44,0.004184072499594855,34.42542973131145,1000000000000
611,148380422691879.88,0.004028534413985919,34.67435141921638,1000000000000
612,148441601779755.28,0.0038782718554506114,34.924255477198926,1000000000000
613,148502780867630.7,0.0037331265546574482,35.17514297220766,1000000000000
614,148563959955506.12,0.0035929441887467663,35.427014973989834,1000000000000
615,148625139043381.53,0.0034575743127143147,35.67987255509949,1000000000000
616,148686318131256.94,0.003326870290882753,35.933716790906665,1000000000000
617,148747497219132.38,0.0032006892285116983,36.18854875960538,1000000000000
618,148808676307007.78,0.0030788919035929754,36.444369542221764,1000000000000
619,148869855394883.2,0.00296134269887593,36.70118022262322,1000000000000
620,148931034482758.62,0.002847909534167493,36.95898188752648,1000000000000
621,148992213570634.03,0.0027384637989479018,37.21777562650564,1000000000000
622,149053392658509.44,0.002632880285341363,37.477562532001414,1000000000000
623,149114571746384.88,0.0025310371214805364,37.73834369932914,1000000000000
624,149175750834260.28,0.002432815705300394,38.000120226686846,1000000000000
625,149236929922135.7,0.0023381006387952876,38.262893215164446,1000000000000
626,149298109010011.12,0.002246779662772735,38.52666376875181,1000000000000
627,149359288097886.53,0.0021587435921343085,38.79143299434677,1000000000000
628,149420467185761.97,0.002073886251712295,39.057202001764544,1000000000000
629,149481646273637.38,0.0019921044126909176,39.323971903745026,1000000000000
630,149542825361512.78,0.0019132977296366378,39.59174381596222,1000000000000
631,149604004449388.22,0.001837368678163054,39.86051885703225,1000000000000
632,149665183537263.62,0.0017642224932528001,40.13029814852136,1000000000000
633,149726362625139.06,0.001693767108257411,40.40108281495536,1000000000000
634,149787541713014.47,0.0016259130945960648,40.67287398382696,1000000000000
635,149848720800889.88,0.0015605736021705036,40.94567278560507,1000000000000
636,149909899888765.3,0.0014976643005142445,41.21948035374297,1000000000000
637,149971078976640.72,0.00143710332069139,41.49429782468623,1000000000000
638,150032258064516.12,0.0013788111979592852,41.770126337881976,1000000000000
639,150093437152391.56,0.0013227108152088088,42.04696703578699,1000000000000
640,150154616240266.97,0.001268727347193908,42.324821063875646,1000000000000
641,150215795328142.38,0.0012167882055609655,42.60368957064921,1000000000000
642,150276974416017.8,0.0011668229846881434,42.88357370764385,1000000000000
643,150338153503893.22,0.001118763408342888,43.16447462943867,1000000000000
644,150399332591768.62,0.0010725432771648742,43.44639349366499,1000000000000
645,150460511679644.06,0.0010280984169811949,43.72933146101432,1000000000000
646,150521690767519.47,0.0009853666279589332,44.01328969524639,1000000000000
647,150582869855394.88,0.0009442876345993526,44.29826936319847,1000000000000
648,150644048943270.3,0.0009048030365775728,44.58427163479333,1000000000000
649,150705228031145.72,0.0008668562604300736,44.87129768304728,1000000000000
650,150766407119021.12,0.000830392512091597,45.159348684079454,1000000000000
651,150827586206896.56,0.0007953587302826501,45.448425817119784,1000000000000
652,150888765294771.97,0.0007617035407475102,45.73853026451706,1000000000000
653,150949944382647.38,0.0007293772113418973,46.02966321174822,1000000000000
654,151011123470522.8,0.0006983316079692039,46.32182584742628,1000000000000
655,151072302558398.22,0.0006685201513630169,46.615019363308434,1000000000000
656,151133481646273.62,0.0006398977747129847,46.9092449543053,1000000000000
657,151194660734149.06,0.0006124208821309191,47.20450381848895,1000000000000
658,151255839822024.47,0.0005860473079529505,47.50079715710086,1000000000000
659,151317018909899.88,0.0005607362768730011,47.7981261745613,1000000000000
660,151378197997775.3,0.0005364483649027028,48.09649207847724,1000000000000
661,151439377085650.72,0.0005131454611519471,48.39589607965042,1000000000000
662,151500556173526.12,0.0004907907304238165,48.69633939208662,1000000000000
663,151561735261401.56,0.00046934857661749867,48.9978232330037,1000000000000
664,151622914349276.97,0.0004487846069320157,49.30034882283951,1000000000000
665,151684093437152.38,0.00042906559686322026,49.603917385261326,1000000000000
666,151745272525027.8,0.0004101594559864053,49.908530147173735,1000000000000
667,151806451612903.22,0.0003920351945162235,50.2141883387267,1000000000000
668,151867630700778.62,0.00037466289063529837,50.52089319332484,1000000000000
669,151928809788654.06,0.00035801365858284946,50.82864594763546,1000000000000
670,151989988876529.47,0.000342059617494104,51.137447841596476,1000000000000
671,152051167964404.88,0.0003267738609810185,51.44730011842582,1000000000000
672,152112347052280.3,0.00031213042744481466,51.7582040246294,1000000000000
673,152173526140155.72,0.00029810427111037454,52.07016081000904,1000000000000
674,152234705228031.16,0.00028467123377234866,52.38317172767206,1000000000000
675,152295884315906.56,0.0002718080172428964,52.697238034038385,1000000000000
676,152357063403781.97,0.00025949215649041335,53.01236098885015,1000000000000
677,152418242491657.4,0.0002477019934588494,53.32854185517964,1000000000000
678,152479421579532.8,0.00023641665155683093,53.64578189943723,1000000000000
679,152540600667408.25,0.00022561601080571604,53.96408239138097,1000000000000
680,152601779755283.66,0.0002152806836358064,54.28344460412369,1000000000000
681,152662958843159.06,0.00020539199131954782,54.60386981414261,1000000000000
682,152724137931034.5,0.00019593194103078725,54.92535930128728,1000000000000
683,152785317018909.9,0.00018688320351891515,55.24791434878751,1000000000000
684,152846496106785.3,0.0001782290913866832,55.57153624326278,1000000000000
685,152907675194660.75,0.00016995353796061223,55.89622627473023,1000000000000
686,152968854282536.16,0.00016204107674273863,56.221985736612545,1000000000000
687,153030033370411.56,0.00015447682143246387,56.54881592574742,1000000000000
688,153091212458287.0,0.00014724644650740263,56.876718142395475,1000000000000
689,153152391546162.4,0.00014033616835201486,57.20569369024819,1000000000000
690,153213570634037.8,0.0001337327269228586,57.53574387643739,1000000000000
691,153274749721913.25,0.00012742336793943675,57.86687001154308,1000000000000
692,153335928809788.66,0.00012139582558955836,58.1990734096015,1000000000000
693,153397107897664.06,0.00011563830573820536,58.53235538811449,1000000000000
694,153458286985539.5,0.00011013946962904771,58.86671726805739,1000000000000
695,153519466073414.9,0.00010488841806773903,59.20216037388708,1000000000000
696,153580645161290.3,9.987467607621153e-05,59.53868603355133,1000000000000
697,153641824249165.75,9.508817800735833e-05,59.876295578496766,1000000000000
698,153703003337041.16,9.05192531095096e-05,60.21499034367678,1000000000000
699,153764182424916.56,8.615861153021499e-05,60.55477166756106,1000000000000
700,153825361512792.0,8.199733074902625e-05,60.895640892143355,1000000000000
701,153886540600667.4,7.802684242901053e-05,61.23759936294957,1000000000000
702,153947719688542.8,7.423891967685902e-05,61.58064842904714,1000000000000
703,154008898776418.25,7.062566470163104e-05,61.92478944305294,1000000000000
704,154070077864293.66,6.717949686224203e-05,62.270023761141225,1000000000000
705,154131256952169.06,6.389314109394483e-05,62.61635274305316,1000000000000
706,154192436040044.5,6.0759616704232846e-05,62.96377775210463,1000000000000
707,154253615127919.9,5.777222652868622e-05,63.312300155194215,1000000000000
708,154314794215795.3,5.492454643742418e-05,63.66192132281267,1000000000000
709,154375973303670.75,5.2210415183014775e-05,64.0126426290508,1000000000000
710,154437152391546.16,4.9623924580794795e-05,64.36446545160744,1000000000000
711,154498331479421.56,4.715941001270581e-05,64.71739117179887,1000000000000
712,154559510567297.0,4.481144124593739e-05,65.07142117456675,1000000000000
713,154620689655172.4,4.257481355778249e-05,65.42655684848602,1000000000000
714,154681868743047.8,4.04445391582669e-05,65.78279958577446,1000000000000
715,154743047830923.25,3.841583890229898e-05,66.14015078230047,1000000000000
716,154804226918798.66,3.6484134283207754e-05,66.49861183759108,1000000000000
717,154865406006674.06,3.464503969969443e-05,66.85818415484141,1000000000000
718,154926585094549.5,3.2894354988408576e-05,67.21886914092258,1000000000000
719,154987764182424.9,3.122805821448195e-05,67.58066820638957,1000000000000
720,155048943270300.34,2.964229871251471e-05,67.94358276549099,1000000000000
721,155110122358175.75,2.8133390370692162e-05,68.30761423617597,1000000000000
722,155171301446051.16,2.669780515081799e-05,68.67276404010401,1000000000000
723,155232480533926.6,2.5332166837251134e-05,69.03903360265268,1000000000000
724,155293659621802.0,2.4033245007857273e-05,69.4064243529257,1000000000000
725,155354838709677.44,2.2797949220241734e-05,69.77493772376248,1000000000000
726,155416017797552.84,2.1623323406705244e-05,70.14457515174524,1000000000000
727,155477196885428.25,2.0506540471478952e-05,70.51533807720864,1000000000000
728,155538375973303.7,1.9444897083980057e-05,70.8872279442477,1000000000000
729,155599555061179.1,1.843580866195485e-05,71.26024620072562,1000000000000
730,155660734149054.5,1.74768045385262e-05,71.63439429828345,1000000000000
731,155721913236929.94,1.6565523307321072e-05,72.00967369234785,1000000000000
732,155783092324805.34,1.569970833998321e-05,72.38608584213901,1000000000000
733,155844271412680.75,1.4877203470519632e-05,72.7636322106802,1000000000000
734,155905450500556.2,1.4095948841081903e-05,73.1423142648057,1000000000000
735,155966629588431.6,1.3353976903909467e-05,73.52213347516856,1000000000000
736,156027808676307.0,1.2649408574299622e-05,73.90309131625027,1000000000000
737,156088987764182.44,1.1980449529614357e-05,74.28518926636855,1000000000000
738,156150166852057.84,1.1345386649456244e-05,74.66842880768529,1000000000000
739,156211345939933.25,1.0742584592276688e-05,75.05281142621607,1000000000000
740,156272525027808.7,1.017048250381812e-05,75.438338611838,1000000000000
741,156333704115684.1,9.627590852908173e-06,75.82501185829774,1000000000000
742,156394883203559.5,9.112488390250158e-06,76.21283266322081,1000000000000
743,156456062291434.94,8.623819225982607e-06,76.60180252811976,1000000000000
744,156517241379310.34,8.160290021893987e-06,76.9919229584018,1000000000000
745,156578420467185.75,7.720667294296009e-06,77.38319546337844,1000000000000
746,156639599555061.2,7.303774823682188e-06,77.77562155627345,1000000000000
747,156700778642936.6,6.908491167403466e-06,78.16920275423057,1000000000000
748,156761957730812.0,6.53374727170536e-06,78.56394057832324,1000000000000
749,156823136818687.44,6.178524179585161e-06,78.95983655356234,1000000000000
750,156884315906562.84,5.841850831027609e-06,79.35689220890409,1000000000000
751,156945494994438.25,5.5228019522834775e-06,79.75510907725969,1000000000000
752,157006674082313.7,5.220496030961185e-06,80.15448869550315,1000000000000
753,157067853170189.1,4.934093373796506e-06,80.55503260447907,1000000000000
754,157129032258064.5,4.66279424406362e-06,80.95674234901232,1000000000000
755,157190211345939.94,4.4058370756896535e-06,81.35961947791593,1000000000000
756,157251390433815.34,4.162496761223765e-06,81.76366554399877,1000000000000
757,157312569521690.75,3.932083010902871e-06,82.1688821040754,1000000000000
758,157373748609566.2,3.713938780148218e-06,82.57527071897368,1000000000000
759,157434927697441.6,3.507438762909755e-06,82.9828329535428,1000000000000
760,157496106785317.0,3.3119879483597837e-06,83.39157037666277,1000000000000
761,157557285873192.44,3.1270202385225603e-06,83.80148456125234,1000000000000
762,157618464961067.84,2.9519971245032926e-06,84.2125770842768,1000000000000
763,157679644048943.28,2.786406419058182e-06,84.62484952675784,1000000000000
764,157740823136818.7,2.6297610433264067e-06,85.03830347378037,1000000000000
765,157802002224694.1,2.481597865613342e-06,85.4529405145023,1000000000000
766,157863181312569.53,2.3414765901917026e-06,85.86876224216255,1000000000000
767,157924360400444.94,2.2089786941534755e-06,86.28577025408866,1000000000000
768,157985539488320.38,2.083706410414127e-06,86.70396615170677,1000000000000
769,158046718576195.78,1.9652817550390152e-06,87.12335154054838,1000000000000
770,158107897664071.2,1.8533455971220583e-06,87.54392803026032,1000000000000
771,158169076751946.62,1.747556769513194e-06,87.9656972346124,1000000000000
772,158230255839822.03,1.6475912187488835e-06,88.38866077150536,1000000000000
773,158291434927697.44,1.5531411925994587e-06,88.81282026298045,1000000000000
774,158352614015572.88,1.4639144637050672e-06,89.23817733522738,1000000000000
775,158413793103448.28,1.3796335878262293e-06,89.66473361859195,1000000000000
776,158474972191323.7,1.3000351952884748e-06,90.09249074758588,1000000000000
777,158536151279199.12,1.2248693142540732e-06,90.5214503608946,1000000000000
778,158597330367074.53,1.1538987245028067e-06,90.95161410138498,1000000000000
779,158658509454949.94,1.0868983404527732e-06,91.38298361611504,1000000000000
780,158719688542825.38,1.0236546222006606e-06,91.81556055634188,1000000000000
781,158780867630700.78,9.639650134054874e-07,92.2493465775293,1000000000000
782,158842046718576.2,9.076374048844971e-07,92.68434333935765,1000000000000
783,158903225806451.62,8.544896228335059e-07,93.12055250573155,1000000000000
784,158964404894327.03,8.043489406247454e-07,93.5579757447877,1000000000000
785,159025583982202.44,7.570516131754823e-07,93.99661472890462,1000000000000
786,159086763070077.88,7.12442432920273e-07,94.43647113471042,1000000000000
787,159147942157953.28,6.703743064564976e-07,94.87754664309058,1000000000000
788,159209121245828.7,6.307078509691961e-07,95.31984293919774,1000000000000
789,159270300333704.12,5.933110095769425e-07,95.76336171245941,1000000000000
790,159331479421579.53,5.58058684773642e-07,96.2081046565858,1000000000000
791,159392658509454.94,5.248323891740049e-07,96.65407346957954,1000000000000
792,159453837597330.38,4.93519912802475e-07,97.10126985374349,1000000000000
793,159515016685205.78,4.640150061953291e-07,97.54969551568846,1000000000000
794,159576195773081.2,4.3621707861515864e-07,97.99935216634302,1000000000000
795,159637374860956.62,4.1003091070570486e-07,98.45024152096131,1000000000000
796,159698553948832.03,3.8536638094191473e-07,98.90236529913065,1000000000000
797,159759733036707.44,3.621382052565362e-07,99.35572522478151,1000000000000
798,159820912124582.88,3.4026568925029887e-07,99.81032302619512,1000000000000
799,159882091212458.28,3.196724924168807e-07,100.26616043601133,1000000000000
800,159943270300333.7,3.002864038374644e-07,100.72323919123835,1000000000000
801,160004449388209.12,2.8203912882274143e-07,101.1815610332605,1000000000000
802,160065628476084.53,2.6486608600174156e-07,101.641127707846,1000000000000
803,160126807563959.94,2.4870621437802407e-07,102.10194096515674,1000000000000
804,160187986651835.38,2.3350178989422298e-07,102.56400255975612,1000000000000
805,160249165739710.78,2.1919825106522417e-07,103.02731425061656,1000000000000
806,160310344827586.2,2.0574403325903073e-07,103.49187780112962,1000000000000
807,160371523915461.62,1.9309041122260854e-07,103.95769497911358,1000000000000
808,160432703003337.03,1.8119134946715857e-07,104.4247675568211,1000000000000
809,160493882091212.47,1.7000336014393337e-07,104.89309731094951,1000000000000
810,160555061179087.88,1.5948536805797367e-07,105.36268602264718,1000000000000
811,160616240266963.28,1.4959858248218257e-07,105.83353547752365,1000000000000
812,160677419354838.72,1.4030637544929984e-07,106.30564746565749,1000000000000
813,160738598442714.12,1.315741662132916e-07,106.77902378160371,1000000000000
814,160799777530589.56,1.2336931158537567e-07,107.25366622440431,1000000000000
815,160860956618464.97,1.1566100186310676e-07,107.7295765975943,1000000000000
816,160922135706340.38,1.0842016208328436e-07,108.20675670921229,1000000000000
817,160983314794215.8,1.0161935834173414e-07,108.68520837180783,1000000000000
818,161044493882091.22,9.523270893440894e-08,109.16493340244932,1000000000000
819,161105672969966.62,8.92358000853762e-08,109.64593362273393,1000000000000
820,161166852057842.06,8.360560603797107e-08,110.12821085879513,1000000000000
821,161228031145717.47,7.83204132954795e-08,110.61176694131048,1000000000000
822,161289210233592.88,7.335974880750716e-08,111.09660370551168,1000000000000
823,161350389321468.3,6.870431190760597e-08,111.58272299119196,1000000000000
824,161411568409343.72,6.433590981662338e-08,112.07012664271411,1000000000000
825,161472747497219.12,6.023739653482288e-08,112.55881650902013,1000000000000
826,161533926585094.56,5.6392614954113824e-08,113.04879444363905,1000000000000
